tr|A0A2K3CTB1|A0A2K3CTB1_CHLRE	Cre16.g657950.t1.1	100	445	0	0	1	445	1	445	0.0	897
tr|A0A7R9V9L9|A0A7R9V9L9_9CHLO	Cre07.g335750.t1.1	66.9	789	224	13	4	769	8	782	9.47e-177	526
tr|A0A835Y6X2|A0A835Y6X2_9CHLO	Cre07.g342450.t1.1	45.0	3374	1201	67	3	2875	7	3231	0.0	1265
tr|A0A836BS50|A0A836BS50_9CHLO	Cre10.g451600.t1.1	38.2	7861	4017	189	361	7735	14	7500	0.0	4549
tr|A0A6A0AIR0|A0A6A0AIR0_HAELA	Cre17.g723100.t1.2	58.6	111	43	1	53	163	143	250	1.58e-41	144
tr|A0A835SUR5|A0A835SUR5_CHLIN	Cre08.g361400.t1.2	67.5	1915	437	41	1	1815	1	1830	0.0	1047
tr|A0A835XKE8|A0A835XKE8_9CHLO	Cre12.g537500.t1.1	52.2	1890	563	40	5	1680	6	1769	0.0	1028
tr|A0A7S3QXG1|A0A7S3QXG1_DUNTE	Cre12.g497900.t1.1	27.7	1006	504	24	1056	2032	824	1635	3.19e-63	239
tr|A0A2J7ZG16|A0A2J7ZG16_9CHLO	Cre10.g442050.t1.1	51.8	365	170	3	6	368	200	560	1.96e-119	372
tr|A0A835XJL6|A0A835XJL6_9CHLO	Cre02.g103200.t1.1	33.6	1981	971	58	10	1771	145	2000	6.21e-169	589
tr|A0A150GRG7|A0A150GRG7_GONPE	Cre02.g100450.t1.1	82.9	199	34	0	171	369	1772	1970	7.09e-106	344
tr|A0A835VZ08|A0A835VZ08_CHLIN	Cre02.g104250.t1.1	75.1	377	92	2	120	495	34	409	3.42e-175	591
tr|A8JH68|A8JH68_CHLRE	Cre03.g182551.t1.2	100	145	0	0	1	145	1	145	1.92e-94	269
tr|A0A7S3R1I9|A0A7S3R1I9_DUNTE	Cre16.g674700.t1.2	40.5	333	180	9	16	336	9	335	1.02e-56	188
tr|A0A150H325|A0A150H325_GONPE	Cre07.g320200.t1.1	60.3	728	270	6	3	712	1022	1748	4.41e-228	685
tr|A0A2J8AHN0|A0A2J8AHN0_9CHLO	Cre09.g393432.t1.1	36.8	945	352	23	75	820	1	899	8.73e-63	228
tr|D8TMM7|D8TMM7_VOLCA	Cre09.g395880.t1.1	36.6	655	285	14	5	581	71	673	5.74e-61	219
tr|A0A2K3CWU5|A0A2K3CWU5_CHLRE	Cre15.g641100.t1.1	100	1857	0	0	1	1857	1	1857	0.0	1983
tr|A0A150GP53|A0A150GP53_GONPE	Cre08.g360100.t1.2	78.7	428	78	5	4	423	107	529	3.31e-219	612
tr|A0A836BDA1|A0A836BDA1_9CHLO	Cre02.g105400.t1.1	79.8	830	118	10	1	803	1	807	0.0	1122
tr|A0A699ZNE8|A0A699ZNE8_HAELA	Cre17.g710800.t2.1	52.2	92	43	1	1	92	391	481	9.96e-24	93.2
tr|A0A835S917|A0A835S917_CHLIN	Cre08.g384900.t1.2	94.0	300	18	0	1	300	1	300	2.05e-211	577
tr|A0A836C3S8|A0A836C3S8_9CHLO	Cre10.g429750.t1.1	64.7	2944	769	41	1	2752	1	2865	0.0	2935
tr|A8J3V5|A8J3V5_CHLRE	Cre16.g680300.t1.2	100	351	0	0	1	351	1	351	2.16e-250	680
tr|A0A835Y2D4|A0A835Y2D4_9CHLO	Cre13.g591100.t1.1	55.5	1290	382	22	832	1996	1132	2354	1.07e-197	655
tr|A0A835SZ93|A0A835SZ93_9CHLO	Cre08.g363250.t1.1	46.5	2504	960	63	8	2364	6	2276	3.53e-229	750
tr|A0A835XRM4|A0A835XRM4_9CHLO	Cre02.g074000.t1.1	57.7	1217	355	13	1	1129	1	1145	0.0	1169
tr|A0A2K3DYD1|A0A2K3DYD1_CHLRE	Cre03.g191550.t1.2	100	1227	0	0	1	1227	1	1227	0.0	2222
tr|D8TL05|D8TL05_VOLCA	Cre05.g234663.t1.1	82.3	277	39	1	12	288	44	310	5.55e-145	457
tr|A0A835WE12|A0A835WE12_CHLIN	Cre12.g497850.t1.2	93.5	214	14	0	1	214	1	214	3.04e-135	378
tr|D8TX44|D8TX44_VOLCA	Cre09.g415200.t1.1	61.9	1034	278	18	122	1105	136	1103	6.10e-274	799
tr|A0A250WU46|A0A250WU46_9CHLO	Cre06.g283000.t1.1	34.5	600	315	11	37	627	59	589	5.06e-62	230
tr|A0A835WF46|A0A835WF46_CHLIN	Cre12.g489650.t1.1	66.9	750	185	14	8	708	3	738	1.13e-223	642
tr|A0A2K3CZ19|A0A2K3CZ19_CHLRE	Cre13.g562650.t1.1	100	1556	0	0	1	1556	1	1556	0.0	1707
tr|A0A7S3VLF3|A0A7S3VLF3_DUNTE	Cre10.g430050.t1.2	59.3	231	82	2	2	230	3	223	1.30e-85	253
tr|A0A150GIU9|A0A150GIU9_GONPE	Cre13.g565850.t1.1	80.0	95	12	1	16	103	313	407	1.34e-42	148
tr|A0A150G318|A0A150G318_GONPE	Cre06.g283000.t1.1	61.4	510	178	5	16	514	101	602	1.04e-167	506
tr|A0A7R9V7G4|A0A7R9V7G4_9CHLO	Cre03.g175200.t1.2	66.0	624	210	1	2	625	177	798	5.78e-317	879
tr|A0A835SR60|A0A835SR60_CHLIN	Cre17.g744447.t1.1	92.8	1285	81	3	1	1274	1	1285	0.0	2255
tr|A0A835VSH3|A0A835VSH3_CHLIN	Cre02.g095145.t1.1	78.7	249	42	4	16	254	1	248	7.24e-124	352
tr|A0A250WVF0|A0A250WVF0_9CHLO	Cre12.g514950.t1.1	40.9	391	166	6	658	1030	1057	1400	1.45e-73	267
tr|A0A699YPT5|A0A699YPT5_HAELA	Cre04.g226950.t1.2	39.3	275	90	5	24	223	1	273	6.55e-40	138
tr|A0A835WT12|A0A835WT12_9CHLO	Cre02.g113900.t1.1	72.2	399	85	7	38	423	22	407	8.90e-176	497
tr|A0A835Y9Y3|A0A835Y9Y3_9CHLO	Cre11.g467738.t1.1	61.6	190	62	2	3	192	8	186	9.51e-81	239
tr|A0A2J7ZZC2|A0A2J7ZZC2_9CHLO	Cre12.g519950.t1.1	67.6	2528	680	19	1	2410	1	2507	0.0	3146
tr|A0A835TM70|A0A835TM70_9CHLO	Cre13.g587550.t2.1	76.7	2376	474	24	2	2347	3	2329	0.0	3287
tr|A0A836C725|A0A836C725_9CHLO	Cre16.g677050.t1.1	58.6	1472	471	28	1	1373	55	1487	0.0	1450
tr|A0A2K3DZY1|A0A2K3DZY1_CHLRE	Cre03.g210849.t1.1	100	1808	0	0	1	1808	1	1808	0.0	2751
tr|A0A2K3D4E1|A0A2K3D4E1_CHLRE	Cre12.g525776.t1.1	100	438	0	0	1	438	1	438	1.31e-295	802
tr|A0A835WTM9|A0A835WTM9_9CHLO	Cre09.g394806.t1.1	37.3	746	293	26	1	596	176	896	1.84e-89	313
tr|A0A150GBS0|A0A150GBS0_GONPE	Cre10.g418900.t1.2	64.0	566	127	5	253	744	442	1004	2.15e-195	626
tr|D8TN72|D8TN72_VOLCA	Cre08.g370150.t1.1	53.6	153	56	3	881	1019	1420	1571	9.48e-28	122
tr|A0A2K3CUB7|A0A2K3CUB7_CHLRE	Cre16.g669300.t1.2	100	510	0	0	1	510	1	510	0.0	885
tr|A0A2J8A5D8|A0A2J8A5D8_9CHLO	Cre01.g055966.t1.1	44.5	137	71	3	711	844	1318	1452	6.29e-22	103
tr|A0A150G4R9|A0A150G4R9_GONPE	Cre06.g281200.t1.1	45.1	1821	507	23	17	1371	259	2053	3.34e-243	757
tr|A0A250WR09|A0A250WR09_9CHLO	Cre12.g509950.t1.1	33.7	623	350	16	6	611	40	616	7.31e-106	341
tr|Q84X76|Q84X76_CHLRE	Cre03.g171550.t1.1	100	278	0	0	1	278	1	278	1.09e-195	536
tr|A0A699ZY97|A0A699ZY97_HAELA	Cre01.g043100.t1.2	84.7	85	13	0	13	97	130	214	1.10e-48	154
tr|D8UKQ1|D8UKQ1_VOLCA	Cre05.g237650.t1.1	38.3	1254	631	23	5	1216	90	1242	1.27e-61	231
tr|A0A2J8ABB1|A0A2J8ABB1_9CHLO	Cre07.g337050.t1.2	44.1	374	149	10	74	401	273	632	3.94e-63	213
tr|A0A2J8ADV1|A0A2J8ADV1_9CHLO	Cre02.g093401.t1.1	30.5	933	427	29	12	838	5	822	1.34e-50	191
tr|A0A835SGR3|A0A835SGR3_CHLIN	Cre02.g097000.t1.2	94.3	512	24	2	26	533	25	535	0.0	953
tr|A0A150H3A5|A0A150H3A5_GONPE	Cre06.g254850.t1.1	40.2	1153	351	28	648	1510	59	1162	7.03e-144	477
tr|D8UA16|D8UA16_VOLCA	Cre10.g465450.t1.2	46.2	758	268	14	80	715	124	863	1.71e-166	524
tr|A0A835XRB9|A0A835XRB9_9CHLO	Cre02.g117300.t1.2	53.8	327	118	5	1	310	1	311	5.21e-112	327
tr|A0A835WA23|A0A835WA23_CHLIN	Cre13.g583217.t1.1	73.3	202	47	2	226	427	68	262	3.73e-79	245
tr|A0A835WT30|A0A835WT30_9CHLO	Cre02.g117300.t1.2	87.1	311	35	1	1	306	1	311	1.83e-200	550
tr|A0A7S0WVG7|A0A7S0WVG7_9CHLO	Cre12.g505950.t1.2	50.0	352	127	10	86	431	62	370	3.93e-94	288
tr|A0A835SYI3|A0A835SYI3_CHLIN	Cre16.g682550.t1.1	66.1	7073	1503	94	2	6234	192	7213	0.0	7396
tr|A0A7S3VVE9|A0A7S3VVE9_DUNTE	Cre07.g349300.t1.2	42.3	640	237	15	50	585	26	637	6.95e-123	391
tr|A0A250X9A4|A0A250X9A4_9CHLO	Cre17.g715400.t1.1	35.0	223	108	2	76	298	45	230	2.11e-33	129
tr|D8U7A8|D8U7A8_VOLCA	Cre16.g658600.t1.1	47.7	220	113	2	1	220	1	218	2.18e-54	177
tr|A0A7R9VVG6|A0A7R9VVG6_9CHLO	Cre06.g252550.t1.1	59.8	219	83	3	61	277	53	268	9.51e-78	248
tr|A0A7S3R0M1|A0A7S3R0M1_DUNTE	Cre10.g462300.t1.1	49.8	478	212	5	202	653	271	746	1.54e-131	409
tr|D8U4G9|D8U4G9_VOLCA	Cre09.g403500.t1.2	37.5	376	132	10	23	297	1	374	2.03e-49	176
tr|A0A835SW77|A0A835SW77_CHLIN	Cre09.g397000.t1.1	67.2	3485	810	42	1	3216	1	3423	0.0	3919
tr|A0A2K3D5T8|A0A2K3D5T8_CHLRE	Cre12.g555650.t1.1	100	1062	0	0	1	1062	1	1062	0.0	1622
tr|A0A150H403|A0A150H403_GONPE	Cre16.g664400.t1.2	59.3	108	12	1	5	80	7	114	1.12e-37	122
tr|D8UD27|D8UD27_VOLCA	Cre02.g113752.t1.2	62.7	453	132	3	619	1035	1048	1499	7.81e-155	497
tr|A0A835WS68|A0A835WS68_9CHLO	Cre12.g489450.t1.1	43.1	6591	2830	160	634	6861	18	6058	0.0	1573
tr|A0A835SQV4|A0A835SQV4_CHLIN	Cre05.g235550.t1.1	67.1	3122	860	41	1	3043	1	3034	0.0	2922
tr|A0A835W8D9|A0A835W8D9_9CHLO	Cre11.g478950.t1.2	80.1	1241	201	10	1	1227	1	1209	0.0	1148
tr|A0A150FV79|A0A150FV79_GONPE	Cre05.g245450.t1.2	74.3	342	53	1	8	314	60	401	1.26e-144	413
tr|A0A835SW25|A0A835SW25_CHLIN	Cre11.g467720.t1.1	65.7	3530	856	67	1	3366	1	3338	0.0	2236
tr|A0A7R9UZZ4|A0A7R9UZZ4_9CHLO	Cre12.g537671.t1.1	87.9	33	4	0	111	143	324	356	1.25e-14	69.7
tr|A0A150GY56|A0A150GY56_GONPE	Cre06.g306850.t1.2	68.0	334	60	1	669	955	171	504	1.03e-142	434
tr|A0A835SB24|A0A835SB24_CHLIN	Cre07.g347100.t1.2	92.2	282	22	0	1	282	1	282	9.31e-199	544
tr|A0A835SDH5|A0A835SDH5_CHLIN	Cre17.g745647.t1.1	61.3	406	101	9	37	424	30	397	1.13e-125	369
tr|A0A2J7ZVY0|A0A2J7ZVY0_9CHLO	Cre01.g041850.t1.1	43.4	226	91	3	8	200	247	468	9.12e-56	184
tr|D8U0E1|D8U0E1_VOLCA	Cre01.g019700.t1.2	38.3	1855	708	35	7	1497	41	1823	3.56e-155	523
tr|A0A835WJU4|A0A835WJU4_9CHLO	Cre01.g029900.t1.2	80.9	1528	271	14	1	1513	1	1522	0.0	2227
tr|A0A2K3CZE8|A0A2K3CZE8_CHLRE	Cre13.g567750.t1.2	100	480	0	0	1	480	1	480	3.98e-286	781
tr|A0A6U2CRI9|A0A6U2CRI9_9CHLO	Cre16.g657950.t1.1	40.0	370	160	8	234	542	1	369	1.89e-77	254
tr|A0A1W6R6K8|A0A1W6R6K8_9CHLO	Cre06.g304250.t1.1	66.7	105	35	0	499	603	933	1037	7.98e-37	152
tr|A0A836BQT7|A0A836BQT7_9CHLO	Cre03.g186750.t1.2	45.3	2494	722	47	2008	4282	6	2076	3.88e-275	897
tr|A0A835YLG2|A0A835YLG2_9CHLO	Cre03.g183750.t1.1	46.9	714	308	9	1	670	118	804	3.75e-110	363
tr|A0A250X4U9|A0A250X4U9_9CHLO	Cre12.g522850.t1.2	56.6	890	290	9	7	825	7	871	2.76e-256	748
tr|A0A2K3D7A4|A0A2K3D7A4_CHLRE	Cre11.g467556.t1.1	100	1472	0	0	1	1472	1	1472	0.0	2219
tr|A0A2K3CW68|A0A2K3CW68_CHLRE	Cre16.g688638.t1.1	100	2764	0	0	1	2764	1	2764	0.0	4370
tr|D8TZJ3|D8TZJ3_VOLCA	Cre07.g343400.t1.1	42.9	1186	441	31	128	1181	15	1096	4.99e-158	518
tr|A8HVT5|A8HVT5_CHLRE	Cre06.g272200.t1.2	100	209	0	0	1	209	1	209	2.73e-132	370
tr|A0A172WYN8|A0A172WYN8_CHLRE	Cre09.g389615.t1.1	100	982	0	0	1	982	1	982	0.0	1117
tr|A0A835T231|A0A835T231_9CHLO	Cre06.g278201.t1.1	82.9	217	37	0	94	310	55	271	1.79e-130	375
tr|A0A150GII8|A0A150GII8_GONPE	Cre07.g355350.t1.2	38.1	189	97	2	4	172	12	200	9.28e-26	111
tr|A0A835T9S6|A0A835T9S6_CHLIN	Cre03.g149600.t1.1	66.0	1895	540	29	1	1856	1	1829	0.0	2013
tr|A0A250X4T6|A0A250X4T6_9CHLO	Cre13.g574350.t1.2	31.5	629	223	11	459	1064	498	941	1.20e-74	268
tr|A0A835WI51|A0A835WI51_9CHLO	Cre06.g287950.t1.1	59.9	3181	934	59	7	3079	6	2953	0.0	2098
tr|A0A2K3CWC1|A0A2K3CWC1_CHLRE	Cre15.g634600.t1.1	100	2719	0	0	1	2719	1	2719	0.0	2969
tr|A0A7S3VKA6|A0A7S3VKA6_DUNTE	Cre06.g263100.t1.1	51.2	207	94	4	1	200	1	207	2.37e-62	209
tr|A0A835W3R9|A0A835W3R9_CHLIN	Cre02.g113350.t1.2	73.5	2010	413	31	1	1961	98	2036	0.0	2094
tr|A0A836B310|A0A836B310_CHLIN	Cre07.g335150.t1.1	47.6	84	44	0	54	137	16	99	2.33e-16	86.3
tr|A0A835WDN6|A0A835WDN6_CHLIN	Cre08.g366101.t1.1	92.9	2163	130	2	1	2163	1	2139	0.0	1424
tr|A0A7S0N9X6|A0A7S0N9X6_9CHLO	Cre12.g498100.t1.2	76.2	386	88	2	1	382	40	425	1.70e-217	602
tr|A0A150GV79|A0A150GV79_GONPE	Cre10.g420450.t1.2	32.9	900	448	26	1	766	235	1112	5.59e-118	384
tr|A0A2J8A950|A0A2J8A950_9CHLO	Cre16.g681014.t1.1	50.1	345	136	11	554	874	1020	1352	6.45e-73	270
tr|A0A2K3DFF3|A0A2K3DFF3_CHLRE	Cre09.g407850.t1.2	100	291	0	0	1	291	1	291	2.69e-207	566
tr|D8TM90|D8TM90_VOLCA	Cre12.g530400.t1.2	61.3	333	107	3	26	336	2	334	2.90e-111	328
tr|A0A835SR56|A0A835SR56_CHLIN	Cre07.g350750.t1.2	93.1	379	26	0	1	379	16	394	6.02e-268	728
tr|A0A250XB56|A0A250XB56_9CHLO	Cre16.g669150.t1.2	57.7	182	71	2	1	182	149	324	3.61e-70	215
tr|A0A836C5B9|A0A836C5B9_9CHLO	Cre11.g481400.t1.1	71.9	573	124	2	438	973	543	1115	1.18e-215	648
tr|A0A835SLL6|A0A835SLL6_CHLIN	Cre17.g701300.t1.2	87.8	928	64	4	1	905	1	902	0.0	1382
tr|A0A7S0RJ21|A0A7S0RJ21_9CHLO	Cre06.g273500.t2.1	69.5	118	36	0	1	118	104	221	2.76e-47	157
tr|A0A835TA66|A0A835TA66_CHLIN	Cre02.g088750.t1.2	90.1	4923	427	17	1	4881	1	4904	0.0	7269
tr|A0A150H1T8|A0A150H1T8_GONPE	Cre12.g511350.t1.1	41.8	600	231	16	4	535	79	628	2.46e-84	289
tr|A0A2K3DA15|A0A2K3DA15_CHLRE	Cre10.g433550.t1.1	100	2224	0	0	1	2224	1	2224	0.0	3141
tr|A0A7R9YTB3|A0A7R9YTB3_9CHLO	Cre02.g095111.t1.1	41.6	707	365	18	29	698	22	717	1.56e-166	501
tr|A0A835WC66|A0A835WC66_CHLIN	Cre01.g027350.t2.1	80.2	2126	310	19	3	2067	4	2080	0.0	2473
tr|A0A699YGA3|A0A699YGA3_HAELA	Cre10.g439700.t1.2	71.9	178	50	0	324	501	179	356	1.31e-82	263
tr|A0A250WXC3|A0A250WXC3_9CHLO	Cre03.g194350.t1.2	42.5	511	259	10	14	507	27	519	7.49e-96	308
tr|A0A835XZD2|A0A835XZD2_9CHLO	Cre13.g590300.t1.1	75.6	450	51	3	1	450	66	456	6.17e-204	585
tr|A0A836C5D8|A0A836C5D8_9CHLO	Cre12.g509350.t1.2	81.0	364	50	1	2	346	3	366	3.07e-113	333
tr|A0A7S0V6Q8|A0A7S0V6Q8_9CHLO	Cre08.g374700.t1.1	27.7	465	206	8	8	411	1584	1979	3.15e-31	128
tr|A0A835WBW1|A0A835WBW1_CHLIN	Cre01.g023500.t1.2	56.8	556	167	6	564	1073	813	1341	4.00e-133	439
tr|A0A250WVM3|A0A250WVM3_9CHLO	Cre17.g704300.t1.1	45.2	2960	1485	37	1	2867	1	2915	0.0	2451
tr|A0A835XNU3|A0A835XNU3_9CHLO	Cre14.g631950.t1.2	56.7	363	116	5	14	368	5	334	1.02e-116	349
tr|A0A835WE54|A0A835WE54_CHLIN	Cre12.g500900.t1.1	70.5	952	158	11	1	909	1	872	2.55e-267	788
tr|A0A835XGH4|A0A835XGH4_9CHLO	Cre11.g479416.t1.1	46.1	988	434	20	81	1025	1985	2916	5.75e-181	627
tr|A0A250WU35|A0A250WU35_9CHLO	Cre16.g682350.t2.1	57.1	564	166	6	44	593	33	534	2.01e-221	632
tr|A0A2K3CTC2|A0A2K3CTC2_CHLRE	Cre16.g658250.t2.1	100	448	0	0	1	448	1	448	3.41e-303	822
tr|A0A150GEU0|A0A150GEU0_GONPE	Cre17.g734050.t1.1	54.2	190	69	6	2	174	21	209	2.56e-48	190
tr|A0A836BZP8|A0A836BZP8_9CHLO	Cre08.g364100.t1.2	70.5	468	129	5	8	471	4	466	4.59e-243	672
tr|A0A250WWL2|A0A250WWL2_9CHLO	Cre10.g467200.t1.1	39.1	2239	1110	47	989	3077	1147	3282	0.0	1349
tr|A0A835XPL3|A0A835XPL3_9CHLO	Cre16.g671050.t1.2	58.0	50	21	0	846	895	1186	1235	1.06e-12	72.4
tr|A0A7S0YJX0|A0A7S0YJX0_9CHLO	Cre05.g248050.t1.1	59.0	100	38	3	3	101	4	101	4.61e-20	93.2
tr|A0A835Y443|A0A835Y443_9CHLO	Cre01.g030500.t1.2	72.1	1290	255	31	4	1225	3	1255	0.0	1608
tr|D8U4M5|D8U4M5_VOLCA	Cre02.g082250.t1.1	83.9	341	54	1	27	367	19	358	1.55e-196	545
tr|A0A6T8R416|A0A6T8R416_9CHLO	Cre03.g206250.t1.1	30.1	209	125	6	85	278	44	246	1.61e-18	83.6
tr|A0A2J7ZS76|A0A2J7ZS76_9CHLO	Cre02.g095119.t1.1	66.1	59	19	1	2523	2581	1422	1479	1.93e-14	80.9
tr|A0A7S3VHH2|A0A7S3VHH2_DUNTE	Cre12.g554528.t1.1	34.0	150	86	2	585	721	1040	1189	4.77e-11	66.6
tr|A0A835Y3R0|A0A835Y3R0_9CHLO	Cre10.g446850.t1.1	33.5	786	379	22	827	1481	4421	5193	1.14e-82	306
tr|A0A7R9V3E6|A0A7R9V3E6_9CHLO	Cre12.g505700.t1.2	77.3	110	25	0	2	111	104	213	7.54e-55	176
tr|A0A150GDH6|A0A150GDH6_GONPE	Cre07.g314450.t1.1	65.7	245	66	4	19	249	82	322	1.82e-100	299
tr|A0A7G1GG92|A0A7G1GG92_9CHLO	Cre03.g165750.t1.1	36.5	219	127	3	1060	1266	342	560	8.25e-27	119
tr|A0A835WCK1|A0A835WCK1_CHLIN	Cre01.g039750.t1.2	92.3	248	17	2	1	246	1	248	4.44e-159	441
tr|A0A2K3DWS7|A0A2K3DWS7_CHLRE	Cre03.g166850.t1.1	100	2916	0	0	1	2916	1	2916	0.0	4399
tr|A0A836BAU5|A0A836BAU5_9CHLO	Cre08.g380201.t1.1	78.8	594	87	2	1	594	12	566	1.28e-305	839
tr|A0A835W8I2|A0A835W8I2_9CHLO	Cre03.g206369.t1.1	60.8	1999	604	45	13	1930	31	1931	0.0	1750
tr|A0A150GRU7|A0A150GRU7_GONPE	Cre16.g656900.t1.2	39.6	475	195	9	1776	2163	42	511	7.78e-73	253
tr|A0A2K3CSJ5|A0A2K3CSJ5_CHLRE	Cre16.g691200.t1.1	100	1484	0	0	1	1484	1	1484	0.0	1387
tr|D8UGL3|D8UGL3_VOLCA	Cre13.g563550.t1.1	63.4	112	25	1	407	502	470	581	1.60e-34	140
tr|S0DAV6|S0DAV6_9CHLO	Cre12.g550850.t1.2	69.8	225	65	2	23	246	22	244	4.84e-107	309
tr|A0A835VUU4|A0A835VUU4_CHLIN	Cre06.g307650.t1.1	73.9	727	88	4	1	630	50	771	0.0	982
tr|A0A1L2M5D8|A0A1L2M5D8_9CHLO	Cre03.g165750.t1.1	36.6	224	116	3	1156	1354	342	564	1.50e-24	112
tr|A0A7S0R973|A0A7S0R973_9CHLO	Cre06.g262400.t1.1	42.3	1247	359	19	31	1178	740	1724	1.61e-225	712
tr|A0A150G6K9|A0A150G6K9_GONPE	Cre04.g216000.t1.2	40.4	732	293	34	4	644	5	684	1.35e-90	308
tr|A0A7S3QXL8|A0A7S3QXL8_DUNTE	Cre03.g150350.t1.1	51.9	472	175	8	1	453	1103	1541	2.66e-109	355
tr|A0A835XN31|A0A835XN31_9CHLO	Cre26.g756897.t1.1	77.0	148	34	0	1	148	1	148	6.31e-63	236
tr|A0A2K3DKN3|A0A2K3DKN3_CHLRE	Cre07.g341000.t1.1	100	2822	0	0	1	2822	1	2822	0.0	3766
tr|A0A835WDA6|A0A835WDA6_9CHLO	Cre06.g274450.t1.1	68.2	487	122	5	1	460	92	572	6.86e-200	566
tr|A0A2K3DJF0|A0A2K3DJF0_CHLRE	Cre07.g325737.t1.1	100	396	0	0	1	396	1	396	1.15e-286	776
tr|A0A835WAE7|A0A835WAE7_CHLIN	Cre13.g574150.t1.1	83.0	382	54	2	1	371	125	506	2.19e-221	614
tr|A0A835VUI9|A0A835VUI9_CHLIN	Cre07.g350200.t1.2	62.4	109	41	0	469	577	90	198	2.88e-48	167
tr|A0A150GC53|A0A150GC53_GONPE	Cre13.g583200.t1.2	67.5	40	13	0	17	56	29	68	4.07e-11	58.5
tr|D8U7U3|D8U7U3_VOLCA	Cre02.g074000.t1.1	53.1	1364	516	8	1	1334	1	1270	0.0	1188
tr|A0A2K3DN17|A0A2K3DN17_CHLRE	Cre06.g266383.t1.1	100	1191	0	0	1	1191	1	1191	0.0	1230
tr|A0A835TIQ6|A0A835TIQ6_CHLIN	Cre06.g259850.t1.2	97.8	134	3	0	1	134	1	134	1.69e-85	245
tr|A0A250XJ57|A0A250XJ57_9CHLO	Cre04.g222700.t1.2	56.5	1017	420	10	23	1021	40	1052	0.0	1036
tr|A0A699ZUB9|A0A699ZUB9_HAELA	Cre07.g340050.t1.1	58.9	411	92	4	28	392	10	389	9.09e-147	439
tr|A0A836C2S2|A0A836C2S2_9CHLO	Cre17.g704050.t1.1	34.3	435	244	7	95	527	207	601	2.88e-61	216
tr|A0A835TLJ9|A0A835TLJ9_CHLIN	Cre07.g325722.t2.1	89.8	450	34	4	1	441	1	447	6.46e-206	575
tr|A8IFZ1|A8IFZ1_CHLRE	Cre03.g161550.t1.2	100	1122	0	0	1	1122	1	1122	0.0	1671
tr|A0A835SHJ2|A0A835SHJ2_CHLIN	Cre08.g374300.t1.1	64.1	780	205	11	2	723	1	763	2.10e-237	679
tr|A0A7S3QWJ3|A0A7S3QWJ3_DUNTE	Cre17.g722200.t1.2	69.7	145	44	0	7	151	9	153	3.43e-73	216
tr|A0A150H0J8|A0A150H0J8_GONPE	Cre16.g676550.t1.2	44.7	313	139	9	20	302	1	309	1.46e-66	211
tr|A0A835WUW0|A0A835WUW0_9CHLO	Cre16.g677001.t1.1	69.5	627	133	7	354	933	292	907	1.44e-246	716
tr|A0A150FVY4|A0A150FVY4_GONPE	Cre10.g453050.t1.2	61.9	278	101	2	1	273	1	278	3.12e-108	325
tr|A0A835SR94|A0A835SR94_CHLIN	Cre01.g050451.t1.1	81.0	865	142	6	1	846	1	862	0.0	1231
tr|A0A7R9VMI2|A0A7R9VMI2_9CHLO	Cre13.g563733.t2.1	70.7	184	53	1	23	206	266	448	1.78e-90	273
tr|A0A835SJE7|A0A835SJE7_9CHLO	Cre04.g212150.t1.1	59.6	659	160	9	94	744	1	561	4.05e-217	625
tr|A0A835W413|A0A835W413_CHLIN	Cre06.g263700.t1.1	90.5	84	8	0	1	84	142	225	3.84e-45	144
tr|A0A7S0N7F3|A0A7S0N7F3_9CHLO	Cre13.g570350.t1.1	78.4	656	130	5	150	804	157	801	0.0	982
tr|A0A835SCQ1|A0A835SCQ1_CHLIN	Cre14.g626466.t1.1	75.5	899	157	8	1	866	1	869	0.0	903
tr|A0A835TS68|A0A835TS68_CHLIN	Cre13.g584551.t1.1	41.0	958	438	30	86	960	7	920	1.39e-89	306
tr|D8TWQ5|D8TWQ5_VOLCA	Cre12.g537671.t1.1	55.9	2397	698	52	3	2195	17	2259	0.0	1739
tr|A0A7R9VLS8|A0A7R9VLS8_9CHLO	Cre16.g673281.t1.1	69.6	280	82	2	44	322	18	295	1.73e-139	396
tr|A0A150H3B5|A0A150H3B5_GONPE	Cre07.g325713.t1.1	66.4	968	245	16	4	905	5	958	0.0	1065
tr|A0A835SP23|A0A835SP23_CHLIN	Cre09.g398252.t1.1	88.7	335	34	3	1	332	1	334	2.28e-204	562
tr|A0A2K3DLN4|A0A2K3DLN4_CHLRE	Cre07.g356500.t1.1	100	4704	0	0	1	4704	1	4704	0.0	7354
tr|A0A835VPH3|A0A835VPH3_CHLIN	Cre04.g231908.t1.1	69.4	108	33	0	1240	1347	1214	1321	1.13e-24	112
tr|D8UIF1|D8UIF1_VOLCA	Cre15.g640200.t1.1	81.5	124	21	1	1	122	1	124	5.15e-61	201
tr|A0A835Y0A4|A0A835Y0A4_9CHLO	Cre04.g220100.t1.1	54.7	75	34	0	909	983	1474	1548	1.24e-16	85.5
tr|D8U306|D8U306_VOLCA	Cre08.g382350.t1.2	91.8	331	27	0	1	331	1	331	1.42e-217	599
tr|A0A6A0ADH7|A0A6A0ADH7_HAELA	Cre06.g283750.t1.2	64.2	120	43	0	1	120	249	368	6.34e-45	149
tr|A0A835Y5D4|A0A835Y5D4_9CHLO	Cre10.g445800.t1.1	43.0	151	49	5	37	186	173	287	3.28e-16	84.0
