Cre19.g751097.t1.1	tr|A0A250X4T6|A0A250X4T6_9CHLO	34.8	132	78	3	6	130	902	1032	5.00e-14	66.6
Cre19.g750597.t1.1	tr|A0A150GBS0|A0A150GBS0_GONPE	32.6	533	234	10	20	469	251	741	1.55e-74	254
Cre34.g759097.t1.1	tr|A0A2J7ZU46|A0A2J7ZU46_9CHLO	29.2	421	237	15	77	473	5	388	1.72e-15	75.5
Cre06.g278220.t1.1	tr|A0A7S0RCE8|A0A7S0RCE8_9CHLO	41.8	656	309	17	43	670	34	644	1.68e-157	466
Cre06.g305350.t1.1	tr|A0A835Y0L8|A0A835Y0L8_9CHLO	30.1	246	150	5	1004	1238	2176	2410	6.45e-24	106
Cre06.g309800.t1.1	tr|A0A835SJU9|A0A835SJU9_CHLIN	39.4	3255	1760	47	1833	5020	460	3568	1.37e-316	1060
Cre06.g293950.t1.2	tr|J7MB60|J7MB60_9CHLO	58.1	463	171	2	23	480	39	483	2.78e-194	546
Cre06.g291550.t1.2	tr|A0A7R9YYB3|A0A7R9YYB3_9CHLO	44.4	144	78	2	12	155	17	158	4.46e-25	97.8
Cre06.g273500.t1.2	tr|A0A7S0RJ21|A0A7S0RJ21_9CHLO	69.5	118	36	0	113	230	1	118	6.38e-50	162
Cre06.g273500.t2.1	tr|A0A7S0RJ21|A0A7S0RJ21_9CHLO	69.5	118	36	0	104	221	1	118	5.30e-50	162
Cre06.g274550.t1.1	tr|A0A150G2W1|A0A150G2W1_GONPE	36.4	247	126	11	787	1019	1100	1329	3.32e-29	122
Cre06.g268950.t1.2	tr|A0A2K3DZY1|A0A2K3DZY1_CHLRE	32.3	217	135	5	110	319	1400	1611	1.04e-21	99.0
Cre06.g258200.t1.1	tr|A0A7S0X0W8|A0A7S0X0W8_9CHLO	37.7	247	126	8	329	562	200	431	2.78e-29	121
Cre06.g263700.t1.1	tr|A0A835W413|A0A835W413_CHLIN	90.5	84	8	0	142	225	1	84	4.64e-48	149
Cre06.g276650.t1.2	tr|A0A699Z2R0|A0A699Z2R0_HAELA	95.2	42	2	0	62	103	78	119	1.08e-23	84.3
Cre06.g288700.t1.2	tr|A0A150GA74|A0A150GA74_GONPE	87.5	1097	129	5	2	1091	3	1098	0.0	1916
Cre06.g296200.t1.2	tr|A0A150GBS0|A0A150GBS0_GONPE	30.8	263	153	4	53	311	265	502	7.77e-33	127
Cre06.g278093.t1.1	tr|A0A835WWV1|A0A835WWV1_9CHLO	44.1	752	355	21	94	813	695	1413	7.72e-190	578
Cre06.g264600.t1.2	tr|A0A699Z2R0|A0A699Z2R0_HAELA	95.2	42	2	0	62	103	78	119	1.08e-23	84.3
Cre06.g265850.t1.1	tr|A0A7S3QLH0|A0A7S3QLH0_DUNTE	33.7	412	199	12	375	756	116	483	1.74e-44	165
Cre06.g268400.t1.2	tr|A0A699Z2R0|A0A699Z2R0_HAELA	95.2	42	2	0	62	103	78	119	1.08e-23	84.3
Cre06.g278265.t1.1	tr|A0A835SCQ1|A0A835SCQ1_CHLIN	33.2	310	161	7	831	1138	43	308	1.58e-29	123
Cre06.g271300.t1.2	tr|A0A699Z2R0|A0A699Z2R0_HAELA	95.2	42	2	0	62	103	78	119	1.08e-23	84.3
Cre06.g311950.t1.1	tr|A0A835WWV1|A0A835WWV1_9CHLO	39.6	770	374	23	81	813	695	1410	8.18e-172	530
Cre06.g304250.t1.1	tr|A0A1W6R6K8|A0A1W6R6K8_9CHLO	70.5	95	28	0	933	1027	499	593	6.42e-37	149
Cre06.g278116.t1.1	tr|A0A250X095|A0A250X095_9CHLO	54.3	429	165	7	48	476	55	452	6.90e-138	401
Cre06.g310800.t1.1	tr|A0A835VUS6|A0A835VUS6_CHLIN	50.2	1820	557	48	576	2221	311	1954	4.18e-157	532
Cre06.g271900.t1.2	tr|A0A835WDG1|A0A835WDG1_9CHLO	80.9	230	27	7	1	221	1	222	1.75e-111	315
Cre06.g271900.t2.1	tr|A0A835WDG1|A0A835WDG1_9CHLO	80.9	230	27	7	1	221	1	222	1.75e-111	315
Cre06.g250000.t1.2	tr|A0A835SK14|A0A835SK14_9CHLO	58.1	279	99	8	17	287	21	289	4.48e-83	248
Cre06.g274450.t1.1	tr|A0A835WDA6|A0A835WDA6_9CHLO	70.0	484	112	5	92	569	1	457	8.21e-200	563
Cre06.g262601.t1.1	tr|A0A150FUH5|A0A150FUH5_GONPE	56.9	65	27	1	199	263	129	192	6.13e-13	67.8
Cre06.g278290.t1.1	tr|A0A2J7ZU46|A0A2J7ZU46_9CHLO	34.3	233	133	5	80	308	357	573	1.51e-29	115
Cre06.g278285.t1.1	tr|A0A2J7ZU46|A0A2J7ZU46_9CHLO	30.8	611	348	18	291	874	11	573	1.19e-41	161
Cre06.g301100.t1.1	tr|A0A7S3VTY4|A0A7S3VTY4_DUNTE	33.6	453	235	10	112	501	184	633	1.63e-46	172
Cre06.g266850.t1.1	tr|A0A2J7ZUE2|A0A2J7ZUE2_9CHLO	80.8	52	10	0	770	821	760	811	3.71e-23	103
Cre06.g262500.t1.2	tr|A0A835T7K8|A0A835T7K8_CHLIN	26.1	376	203	12	529	869	339	674	2.95e-12	67.4
Cre06.g264150.t1.1	tr|A0A835TIV9|A0A835TIV9_CHLIN	65.3	2488	628	55	314	2729	232	2556	0.0	1883
Cre06.g269200.t1.1	tr|A0A2K3DYX1|A0A2K3DYX1_CHLRE	38.6	249	145	4	1306	1547	1576	1823	8.53e-39	157
Cre06.g269200.t2.1	tr|A0A2K3DYX1|A0A2K3DYX1_CHLRE	38.6	249	145	4	723	964	1576	1823	6.43e-39	157
Cre06.g307650.t1.1	tr|A0A835VUU4|A0A835VUU4_CHLIN	73.9	727	88	4	50	771	1	630	0.0	978
Cre06.g307650.t2.1	tr|A0A835VUU4|A0A835VUU4_CHLIN	73.9	727	88	4	1	722	1	630	0.0	978
Cre06.g268000.t1.2	tr|A0A699Z2R0|A0A699Z2R0_HAELA	95.2	42	2	0	62	103	78	119	1.08e-23	84.3
Cre06.g302400.t1.1	tr|A8J0Y0|A8J0Y0_CHLRE	77.1	70	0	1	693	762	215	268	8.80e-26	103
Cre06.g278302.t1.1	tr|A0A2J7ZU46|A0A2J7ZU46_9CHLO	31.0	616	351	16	897	1485	5	573	6.49e-42	162
Cre06.g287450.t1.1	tr|A0A7S0RME0|A0A7S0RME0_9CHLO	28.8	316	187	9	16	307	805	1106	3.52e-24	106
Cre06.g287700.t1.1	tr|A0A150GBB4|A0A150GBB4_GONPE	30.0	267	127	10	709	963	251	469	6.42e-15	75.5
Cre06.g281050.t1.2	tr|D8TU89|D8TU89_VOLCA	24.4	418	259	11	45	406	331	747	4.65e-20	89.0
Cre06.g278286.t1.1	tr|A0A2J7ZU46|A0A2J7ZU46_9CHLO	29.2	599	353	17	1202	1765	11	573	2.29e-39	155
Cre06.g259200.t1.1	tr|A0A345K516|A0A345K516_9CHLO	28.4	345	172	10	16	316	12	325	2.19e-27	111
Cre06.g295450.t1.2	tr|A0A150H2W0|A0A150H2W0_GONPE	29.7	296	167	6	108	383	88	362	1.33e-26	106
Cre06.g283750.t1.2	tr|A0A6A0ADH7|A0A6A0ADH7_HAELA	64.2	120	43	0	249	368	1	120	1.06e-42	141
Cre06.g300150.t1.1	tr|A0A2K3DJF0|A0A2K3DJF0_CHLRE	45.8	262	136	5	103	362	85	342	3.17e-60	196
Cre06.g278229.t1.1	tr|A0A150FVP1|A0A150FVP1_GONPE	45.8	83	45	0	5	87	717	799	1.94e-16	82.4
Cre06.g301000.t1.2	tr|A0A835XJ08|A0A835XJ08_9CHLO	41.7	199	85	3	748	919	2787	2981	2.22e-37	149
Cre06.g277801.t1.1	tr|A0A2K3DA15|A0A2K3DA15_CHLRE	32.5	459	247	12	273	727	201	600	2.80e-50	194
Cre06.g255450.t1.1	tr|N0DUZ8|N0DUZ8_9CHLO	50.6	1204	506	20	30	1207	33	1173	0.0	979
Cre06.g309650.t1.1	tr|A0A835SJU9|A0A835SJU9_CHLIN	73.7	3365	818	31	86	3423	341	3664	0.0	3414
Cre06.g309650.t2.1	tr|A0A835SJU9|A0A835SJU9_CHLIN	73.4	3364	824	31	86	3419	341	3664	0.0	3413
Cre06.g257600.t1.1	tr|A0A835XH72|A0A835XH72_9CHLO	48.4	1701	579	28	1	1601	6	1507	1.10e-249	775
Cre06.g257600.t2.1	tr|A0A835XH72|A0A835XH72_9CHLO	48.5	1700	578	27	1	1600	6	1507	1.00e-251	780
Cre06.g263850.t1.1	tr|A0A835TPX6|A0A835TPX6_CHLIN	37.5	333	191	6	71	401	30	347	4.90e-57	187
Cre06.g265550.t1.2	tr|A0A2K3DFR1|A0A2K3DFR1_CHLRE	27.5	287	175	9	65	348	3	259	1.77e-21	95.9
Cre06.g284200.t1.2	tr|A0A7S0X1Z1|A0A7S0X1Z1_9CHLO	45.7	221	105	5	36	245	163	379	2.28e-48	160
Cre06.g253300.t1.2	tr|Q6PLP9|Q6PLP9_CHLRE	98.8	331	4	0	1	331	1	331	1.92e-236	640
Cre06.g269950.t1.2	tr|A0A7S0X0W8|A0A7S0X0W8_9CHLO	38.8	240	128	7	483	708	202	436	1.32e-40	154
Cre06.g263100.t1.1	tr|A0A7S3VKA6|A0A7S3VKA6_DUNTE	51.2	207	94	4	1	207	1	200	1.67e-64	212
Cre06.g258350.t1.1	tr|A0A835WTM9|A0A835WTM9_9CHLO	44.3	235	84	6	132	333	1	221	2.50e-35	142
Cre06.g306950.t1.1	tr|A0A836C5B9|A0A836C5B9_9CHLO	29.3	167	102	4	878	1033	687	848	6.59e-11	63.5
Cre06.g254850.t1.1	tr|A0A150H3A5|A0A150H3A5_GONPE	40.4	1151	351	28	59	1162	648	1510	1.03e-145	479
Cre06.g278283.t1.1	tr|A0A2J7ZU46|A0A2J7ZU46_9CHLO	34.3	233	133	5	80	308	357	573	6.22e-28	115
Cre06.g259850.t1.2	tr|A0A835TIQ6|A0A835TIQ6_CHLIN	97.8	134	3	0	1	134	1	134	1.74e-87	247
Cre06.g256550.t1.1	tr|A0A835VQW0|A0A835VQW0_9CHLO	31.8	179	90	3	104	277	44	195	4.00e-11	62.8
Cre06.g303171.t1.2	tr|A0A835SNQ1|A0A835SNQ1_CHLIN	63.7	1593	519	25	31	1589	70	1637	0.0	1386
Cre06.g268850.t1.1	tr|A0A835YDE0|A0A835YDE0_9CHLO	28.2	213	101	5	269	474	1205	1372	1.45e-11	63.9
Cre06.g268850.t2.1	tr|A0A835YDE0|A0A835YDE0_9CHLO	28.2	213	101	5	248	453	1205	1372	1.36e-11	63.9
Cre06.g278170.t1.1	tr|A0A835WD10|A0A835WD10_9CHLO	64.2	1286	425	13	25	1298	1	1262	0.0	1419
Cre06.g251650.t1.1	tr|A0A7S0WPN7|A0A7S0WPN7_9CHLO	58.7	837	303	12	1	804	1	827	3.19e-314	877
Cre06.g274150.t1.2	tr|A0A699Z2R0|A0A699Z2R0_HAELA	95.2	42	2	0	62	103	78	119	1.08e-23	84.3
Cre06.g278152.t1.1	tr|D8UIL6|D8UIL6_VOLCA	31.5	505	269	18	257	717	94	565	1.82e-45	170
Cre06.g300650.t1.2	tr|A0A699Z0T2|A0A699Z0T2_HAELA	27.0	382	194	11	5	323	6	365	1.54e-12	67.4
Cre06.g276800.t1.2	tr|A0A699Z2R0|A0A699Z2R0_HAELA	95.2	42	2	0	62	103	78	119	1.08e-23	84.3
Cre06.g296650.t1.2	tr|A8J0Y0|A8J0Y0_CHLRE	75.7	70	1	1	28	97	215	268	9.52e-29	100
Cre06.g288350.t1.1	tr|A0A835SN59|A0A835SN59_CHLIN	84.0	643	87	4	1	640	1	630	1.68e-211	602
Cre06.g265652.t1.1	tr|A0A2K3CYW3|A0A2K3CYW3_CHLRE	32.7	621	286	13	2355	2875	3768	4356	4.88e-57	218
Cre06.g263450.t1.2	tr|A0A345K516|A0A345K516_9CHLO	30.6	392	203	12	5	383	10	345	6.18e-39	142
Cre06.g263450.t2.1	tr|A0A345K516|A0A345K516_9CHLO	30.9	337	178	11	1	324	51	345	3.23e-34	128
Cre06.g283050.t1.2	tr|A0A7S0X1Z1|A0A7S0X1Z1_9CHLO	38.9	185	87	5	55	213	188	372	1.96e-25	99.0
Cre06.g283450.t1.2	tr|A0A2K3DS38|A0A2K3DS38_CHLRE	43.3	194	91	4	4	185	13	199	1.43e-29	120
Cre06.g266383.t1.1	tr|A0A2K3DN17|A0A2K3DN17_CHLRE	100	1191	0	0	1	1191	1	1191	0.0	1231
Cre06.g277250.t1.2	tr|A0A150FUH5|A0A150FUH5_GONPE	36.8	258	121	5	148	393	129	356	4.53e-38	142
Cre06.g278213.t1.1	tr|A0A7S0X1Z1|A0A7S0X1Z1_9CHLO	33.9	221	105	8	33	222	172	382	7.17e-24	95.5
Cre06.g278201.t1.1	tr|A0A835T231|A0A835T231_9CHLO	82.9	217	37	0	55	271	94	310	1.28e-132	377
Cre06.g273950.t1.2	tr|A0A699Z2R0|A0A699Z2R0_HAELA	95.2	42	2	0	62	103	78	119	1.08e-23	84.3
Cre06.g288908.t1.2	tr|A0A835SCQ1|A0A835SCQ1_CHLIN	34.3	277	174	4	679	954	42	311	2.58e-36	144
Cre06.g250800.t1.1	tr|D8UIF1|D8UIF1_VOLCA	44.0	75	42	0	167	241	6	80	2.22e-14	69.7
Cre06.g250800.t2.1	tr|D8UIF1|D8UIF1_VOLCA	46.3	67	36	0	165	231	14	80	2.09e-14	69.7
Cre06.g304150.t1.1	tr|A0A835WDN6|A0A835WDN6_CHLIN	38.4	479	201	14	106	549	34	453	3.34e-68	246
Cre06.g297082.t1.1	tr|A0A2K3DYX1|A0A2K3DYX1_CHLRE	40.3	236	127	6	2570	2801	1595	1820	1.51e-38	156
Cre06.g297082.t2.1	tr|A0A2K3DYX1|A0A2K3DYX1_CHLRE	40.3	236	127	6	585	816	1595	1820	5.79e-39	156
Cre06.g260550.t1.1	tr|A0A835T9S6|A0A835T9S6_CHLIN	55.4	285	115	4	2370	2653	1322	1595	2.42e-81	295
Cre06.g281200.t1.1	tr|A0A150G4R9|A0A150G4R9_GONPE	45.8	1797	491	23	259	2031	17	1354	5.43e-233	727
Cre06.g278165.t1.1	tr|D8UIL6|D8UIL6_VOLCA	36.5	561	276	22	147	665	35	557	6.42e-82	269
Cre06.g309684.t1.1	tr|A0A835SJU9|A0A835SJU9_CHLIN	84.4	282	41	2	86	365	28	308	1.93e-138	431
Cre06.g274400.t1.2	tr|A0A835YP44|A0A835YP44_9CHLO	85.3	251	37	0	6	256	7	257	1.17e-163	451
Cre06.g309951.t1.1	tr|A0A835WTL1|A0A835WTL1_9CHLO	26.1	997	581	24	5426	6330	4054	4986	1.06e-62	238
Cre06.g249150.t1.1	tr|A0A7R9VMI2|A0A7R9VMI2_9CHLO	47.6	191	93	3	117	300	2	192	7.37e-55	178
Cre06.g260750.t1.1	tr|A0A150GRG7|A0A150GRG7_GONPE	64.2	201	69	2	2054	2253	169	367	2.30e-80	269
Cre06.g265200.t1.2	tr|A0A699Z2R0|A0A699Z2R0_HAELA	95.2	42	2	0	62	103	78	119	1.08e-23	84.3
Cre06.g278119.t1.1	tr|A0A150G3T9|A0A150G3T9_GONPE	37.0	486	223	10	17	454	79	529	1.47e-64	223
Cre06.g296050.t1.1	tr|D8U0G9|D8U0G9_VOLCA	42.8	383	175	5	125	503	1082	1424	2.82e-79	284
Cre06.g266600.t1.2	tr|A0A699Z2R0|A0A699Z2R0_HAELA	95.2	42	2	0	62	103	78	119	1.08e-23	84.3
Cre06.g274900.t1.2	tr|A0A699Z2R0|A0A699Z2R0_HAELA	95.2	42	2	0	62	103	78	119	1.08e-23	84.3
Cre06.g305700.t1.1	tr|D8UC66|D8UC66_VOLCA	29.8	235	118	11	50	254	64	281	7.43e-13	67.8
Cre06.g287950.t1.1	tr|A0A835WI51|A0A835WI51_9CHLO	59.6	3192	931	61	4	2953	5	3079	0.0	2068
Cre06.g257750.t1.1	tr|A0A835WTM9|A0A835WTM9_9CHLO	31.7	736	303	25	82	721	1	632	7.24e-49	184
Cre06.g272200.t1.2	tr|A8HVT5|A8HVT5_CHLRE	100	209	0	0	1	209	1	209	1.38e-134	372
Cre06.g250300.t1.2	tr|A0A7S0R3Y7|A0A7S0R3Y7_9CHLO	26.6	1642	1057	43	2705	4255	4	1587	3.02e-135	465
Cre06.g301450.t1.1	tr|D8UC66|D8UC66_VOLCA	72.3	267	63	2	81	336	15	281	2.43e-121	365
Cre06.g263800.t1.1	tr|A0A835Y6X2|A0A835Y6X2_9CHLO	44.1	304	145	9	498	779	2567	2867	6.80e-58	214
Cre06.g276150.t1.2	tr|A0A835VQW0|A0A835VQW0_9CHLO	37.6	234	92	6	6	199	31	250	6.44e-27	114
Cre06.g276150.t2.1	tr|A0A835VQW0|A0A835VQW0_9CHLO	37.6	234	92	6	6	199	31	250	6.42e-27	114
Cre06.g285250.t1.2	tr|A0A7S0X1Z1|A0A7S0X1Z1_9CHLO	44.6	233	110	4	25	244	153	379	1.04e-49	164
Cre06.g296150.t1.2	tr|A0A7R9VB52|A0A7R9VB52_9CHLO	46.2	199	79	4	495	672	11	202	9.76e-41	147
Cre06.g250400.t1.2	tr|A8J0Y0|A8J0Y0_CHLRE	75.7	70	1	1	224	293	215	268	1.60e-26	101
Cre06.g266950.t1.1	tr|A0A2J7ZUE2|A0A2J7ZUE2_9CHLO	68.1	72	18	1	911	982	760	826	1.63e-22	101
Cre06.g278125.t1.1	tr|A0A835XQ81|A0A835XQ81_9CHLO	38.1	407	230	6	840	1236	411	805	1.22e-66	241
Cre06.g284450.t1.2	tr|A0A7S0WVG7|A0A7S0WVG7_9CHLO	34.5	168	93	2	138	303	253	405	1.15e-24	99.8
Cre06.g246958.t1.1	tr|A0A2J7ZU46|A0A2J7ZU46_9CHLO	64.9	239	84	0	1	239	336	574	1.64e-97	298
Cre06.g305950.t1.2	tr|A8J0Y0|A8J0Y0_CHLRE	75.7	70	1	1	218	287	215	268	1.41e-26	101
Cre06.g298550.t1.1	tr|D8U0G9|D8U0G9_VOLCA	42.7	379	174	4	141	515	1087	1426	1.81e-76	278
Cre06.g298550.t2.1	tr|D8U0G9|D8U0G9_VOLCA	42.7	379	174	4	135	509	1087	1426	1.77e-76	278
Cre06.g292800.t1.1	tr|A0A7S3VLF3|A0A7S3VLF3_DUNTE	32.6	144	97	0	11	154	8	151	7.27e-23	87.0
Cre06.g296450.t1.1	tr|A0A2K3DJF0|A0A2K3DJF0_CHLRE	44.1	338	171	10	97	430	66	389	2.00e-68	219
Cre06.g296450.t2.1	tr|A0A2K3DJF0|A0A2K3DJF0_CHLRE	46.3	287	142	7	135	419	113	389	2.07e-68	219
Cre06.g296450.t3.1	tr|A0A2K3DJF0|A0A2K3DJF0_CHLRE	46.3	287	142	7	135	419	113	389	2.07e-68	219
Cre06.g292900.t1.1	tr|A0A2J7ZVY0|A0A2J7ZVY0_9CHLO	34.4	154	86	3	517	655	45	198	6.19e-20	85.1
Cre06.g291150.t1.1	tr|A0A250X4U9|A0A250X4U9_9CHLO	35.6	464	217	10	257	716	286	671	7.15e-64	228
Cre06.g287400.t1.1	tr|A0A7S0RME0|A0A7S0RME0_9CHLO	29.2	319	188	9	28	322	802	1106	5.40e-25	109
Cre06.g278231.t1.1	tr|A0A835SCQ1|A0A835SCQ1_CHLIN	31.0	287	192	3	106	390	26	308	1.57e-35	135
Cre06.g278276.t1.1	tr|A0A7S0RF59|A0A7S0RF59_9CHLO	31.9	210	124	6	678	875	114	316	3.42e-18	84.0
Cre06.g290200.t1.2	tr|A0A835T9S6|A0A835T9S6_CHLIN	48.0	294	145	4	1254	1545	1306	1593	2.99e-73	268
Cre06.g292700.t1.2	tr|A0A150H3A5|A0A150H3A5_GONPE	35.9	117	62	4	95	205	518	627	4.37e-11	60.8
Cre06.g278289.t2.1	tr|A0A2J7ZU46|A0A2J7ZU46_9CHLO	30.4	611	350	17	769	1352	11	573	6.97e-39	154
Cre06.g278289.t1.1	tr|A0A2J7ZU46|A0A2J7ZU46_9CHLO	30.4	611	350	17	769	1352	11	573	6.97e-39	154
Cre06.g278289.t3.1	tr|A0A2J7ZU46|A0A2J7ZU46_9CHLO	30.4	611	350	17	769	1352	11	573	3.28e-39	154
Cre06.g306850.t1.2	tr|A0A150GY56|A0A150GY56_GONPE	68.0	334	60	1	171	504	669	955	1.48e-145	438
Cre06.g271850.t1.2	tr|A0A250XJ57|A0A250XJ57_9CHLO	23.9	640	288	17	132	676	415	950	2.24e-24	105
Cre06.g280475.t1.2	tr|A0A835XY76|A0A835XY76_9CHLO	63.6	984	325	11	9	987	8	963	0.0	1169
Cre06.g270850.t1.2	tr|A0A835WI51|A0A835WI51_9CHLO	37.8	148	89	1	1213	1357	2647	2794	2.63e-22	101
Cre06.g253200.t1.1	tr|A0A835YDE0|A0A835YDE0_9CHLO	31.8	403	233	9	2383	2751	1031	1425	1.75e-43	171
Cre06.g262550.t1.2	tr|A0A835T7K8|A0A835T7K8_CHLIN	32.7	199	92	5	465	656	339	502	7.15e-11	62.8
Cre06.g259150.t1.2	tr|A0A345K516|A0A345K516_9CHLO	60.8	411	140	3	55	444	8	418	6.01e-174	490
Cre06.g278161.t1.1	tr|D8UIL6|D8UIL6_VOLCA	31.3	505	270	18	238	698	94	565	2.09e-44	165
Cre06.g258363.t1.2	tr|D9CJ73|D9CJ73_VOLCA	39.9	361	134	5	1195	1555	633	910	1.40e-47	185
Cre06.g259500.t1.1	tr|A0A150GRG7|A0A150GRG7_GONPE	63.9	205	69	2	3091	3290	163	367	2.61e-80	270
Cre06.g308000.t1.2	tr|A0A835T975|A0A835T975_9CHLO	82.0	2044	283	22	1	1989	1	2015	0.0	2659
Cre06.g258051.t1.1	tr|A0A835YBL2|A0A835YBL2_9CHLO	36.5	502	246	15	63	538	334	788	5.42e-50	182
Cre06.g310100.t1.2	tr|A0A150G2W1|A0A150G2W1_GONPE	36.3	303	169	8	600	890	1039	1329	2.42e-39	155
Cre06.g283950.t1.2	tr|A0A7S0X1Z1|A0A7S0X1Z1_9CHLO	46.2	223	101	5	36	245	163	379	2.76e-50	166
Cre06.g267250.t1.1	tr|A0A150G279|A0A150G279_GONPE	35.0	214	84	2	38	197	13	225	5.91e-28	114
Cre06.g275700.t1.2	tr|A0A699Z2R0|A0A699Z2R0_HAELA	95.2	42	2	0	62	103	78	119	1.08e-23	84.3
Cre06.g265050.t1.2	tr|A0A699Z2R0|A0A699Z2R0_HAELA	95.2	42	2	0	62	103	78	119	1.08e-23	84.3
Cre06.g251750.t1.2	tr|A0A835XUN6|A0A835XUN6_9CHLO	77.3	203	44	2	1	202	1	202	2.16e-108	306
Cre06.g293300.t1.1	tr|A0A250X4T6|A0A250X4T6_9CHLO	33.8	213	126	2	501	703	828	1035	6.59e-29	122
Cre06.g278287.t1.1	tr|A0A2J7ZU46|A0A2J7ZU46_9CHLO	30.6	611	349	17	388	971	11	573	1.76e-39	154
Cre06.g278287.t2.1	tr|A0A2J7ZU46|A0A2J7ZU46_9CHLO	30.6	611	349	17	380	963	11	573	1.74e-39	154
Cre06.g248850.t1.1	tr|A0A7S0RME0|A0A7S0RME0_9CHLO	25.4	354	225	7	641	989	793	1112	2.23e-35	142
Cre06.g270750.t1.1	tr|A0A7R9V637|A0A7R9V637_9CHLO	72.9	214	58	0	50	263	5	218	1.15e-105	322
Cre06.g303150.t1.1	tr|A0A250X4T6|A0A250X4T6_9CHLO	30.6	209	105	3	2337	2540	860	1033	3.03e-23	104
Cre06.g259550.t1.2	tr|A0A7S0X0W8|A0A7S0X0W8_9CHLO	33.3	189	117	3	108	289	205	391	1.23e-24	104
Cre06.g278164.t1.1	tr|D8UIL6|D8UIL6_VOLCA	35.1	575	280	16	93	628	37	557	1.70e-82	269
Cre06.g262400.t1.1	tr|A0A7S0R973|A0A7S0R973_9CHLO	41.8	1243	367	16	742	1724	33	1178	1.15e-232	728
Cre06.g282600.t1.1	tr|A0A835SZ11|A0A835SZ11_CHLIN	38.9	108	63	2	1	106	796	902	6.85e-15	75.1
Cre06.g278110.t1.1	tr|A0A835XG35|A0A835XG35_9CHLO	24.9	974	428	26	290	1127	711	1517	1.30e-22	101
Cre06.g296550.t1.2	tr|D8U0G9|D8U0G9_VOLCA	46.5	374	155	4	135	503	1087	1420	1.51e-86	311
Cre06.g278284.t1.1	tr|A0A7S0RF59|A0A7S0RF59_9CHLO	29.7	175	105	5	9	171	148	316	2.75e-12	64.7
Cre06.g278230.t1.1	tr|A0A835SCQ1|A0A835SCQ1_CHLIN	33.0	261	169	3	721	979	52	308	1.28e-33	135
Cre06.g278230.t2.1	tr|A0A835SCQ1|A0A835SCQ1_CHLIN	33.0	261	169	3	721	979	52	308	1.28e-33	135
Cre06.g294700.t1.1	tr|A0A150GHE5|A0A150GHE5_GONPE	50.0	1314	449	16	148	1446	1	1121	3.17e-82	298
Cre06.g278207.t1.1	tr|A0A2J7ZU46|A0A2J7ZU46_9CHLO	48.3	151	75	1	31	178	424	574	3.41e-32	128
Cre06.g289426.t1.1	tr|A8J0Y0|A8J0Y0_CHLRE	76.5	68	0	1	1	68	217	268	1.17e-28	99.4
Cre06.g278282.t1.1	tr|A0A2J7ZU46|A0A2J7ZU46_9CHLO	30.4	611	350	17	793	1376	11	573	6.22e-39	154
Cre06.g300350.t2.1	tr|A0A2K3DJF0|A0A2K3DJF0_CHLRE	45.0	289	143	7	113	392	72	353	2.93e-57	189
Cre06.g300350.t1.1	tr|A0A2K3DJF0|A0A2K3DJF0_CHLRE	45.0	289	143	7	113	392	72	353	2.93e-57	189
Cre06.g272650.t1.2	tr|A0A7S0X1Z1|A0A7S0X1Z1_9CHLO	39.4	218	100	9	35	232	171	376	2.34e-34	123
Cre06.g252550.t1.1	tr|A0A7R9VVG6|A0A7R9VVG6_9CHLO	51.8	278	111	5	3	268	11	277	1.21e-78	248
Cre06.g303400.t1.1	tr|A0A7S3VPE2|A0A7S3VPE2_DUNTE	26.8	362	192	11	317	670	48	344	7.36e-25	108
Cre06.g278248.t1.1	tr|A0A835T7K8|A0A835T7K8_CHLIN	38.3	222	77	8	428	624	319	505	9.83e-17	82.0
Cre06.g271200.t1.2	tr|A0A835WNS5|A0A835WNS5_9CHLO	29.5	302	191	14	32	316	6	302	3.49e-16	77.4
Cre06.g284250.t1.2	tr|A0A7S0X1Z1|A0A7S0X1Z1_9CHLO	46.2	223	101	5	36	245	163	379	2.76e-50	166
Cre06.g274300.t1.2	tr|A0A699Z2R0|A0A699Z2R0_HAELA	95.2	42	2	0	62	103	78	119	1.08e-23	84.3
Cre06.g252871.t1.1	tr|A0A836C3U1|A0A836C3U1_9CHLO	41.9	1029	408	22	8	974	16	916	2.18e-147	484
Cre06.g309750.t1.2	tr|A0A150FX86|A0A150FX86_GONPE	42.7	855	247	22	1	812	1	655	5.25e-126	414
Cre06.g268700.t1.1	tr|A0A835T479|A0A835T479_CHLIN	93.7	819	52	0	1	819	1	819	4.46e-278	785
Cre06.g290400.t1.1	tr|A0A835T7L9|A0A835T7L9_CHLIN	45.2	210	103	5	230	435	1308	1509	5.07e-42	157
Cre06.g290400.t2.1	tr|A0A835T7L9|A0A835T7L9_CHLIN	45.2	210	103	5	230	435	1308	1509	5.07e-42	157
Cre06.g268150.t1.1	tr|A0A250X6G6|A0A250X6G6_9CHLO	44.6	240	129	2	6	245	38	273	2.53e-58	207
Cre06.g278141.t1.1	tr|A0A835VQW0|A0A835VQW0_9CHLO	37.7	236	93	6	11	208	31	250	2.29e-27	116
Cre06.g265950.t1.1	tr|A0A7S0R3Y7|A0A7S0R3Y7_9CHLO	32.2	1024	587	17	3108	4099	2	950	3.25e-116	407
